Time,WorkingSetBytes,PrivateBytes
2025-11-14T23:08:11.4413818+05:30,20480,2646016
2025-11-14T23:08:12.4514888+05:30,20480,2646016
2025-11-14T23:08:13.4692394+05:30,20480,2646016
2025-11-14T23:08:14.4824773+05:30,20480,2646016
2025-11-14T23:08:15.4946949+05:30,20480,2646016
2025-11-14T23:08:16.5074789+05:30,20480,2646016
2025-11-14T23:08:17.5222823+05:30,20480,2646016
2025-11-14T23:08:18.5508147+05:30,20480,2646016
2025-11-14T23:08:19.5726511+05:30,20480,2646016
2025-11-14T23:08:20.5892098+05:30,20480,2646016
2025-11-14T23:08:21.6025450+05:30,20480,2646016
2025-11-14T23:08:22.6166437+05:30,20480,2646016
2025-11-14T23:08:23.6304256+05:30,20480,2646016
2025-11-14T23:08:24.6502935+05:30,20480,2646016
2025-11-14T23:08:25.6642075+05:30,20480,2646016
2025-11-14T23:08:26.6801385+05:30,20480,2646016
2025-11-14T23:08:27.6908071+05:30,20480,2646016
2025-11-14T23:08:28.7034967+05:30,20480,2646016
2025-11-14T23:08:29.7225963+05:30,20480,2646016
2025-11-14T23:08:30.7391520+05:30,20480,2646016
2025-11-14T23:08:31.7623657+05:30,20480,2646016
2025-11-14T23:08:32.7701621+05:30,20480,2646016
2025-11-14T23:08:33.7890858+05:30,20480,2646016
2025-11-14T23:08:34.8017354+05:30,20480,2646016
2025-11-14T23:08:35.8159276+05:30,20480,2646016
2025-11-14T23:08:36.8330888+05:30,20480,2646016
2025-11-14T23:08:37.8452029+05:30,20480,2646016
2025-11-14T23:08:38.8633603+05:30,20480,2646016
2025-11-14T23:08:39.8720663+05:30,20480,2646016
2025-11-14T23:08:40.8866373+05:30,20480,2646016
2025-11-14T23:08:41.8996587+05:30,20480,2646016
2025-11-14T23:08:42.9110582+05:30,20480,2646016
2025-11-14T23:08:43.9262099+05:30,20480,2646016
2025-11-14T23:08:44.9414297+05:30,20480,2646016
2025-11-14T23:08:45.9497399+05:30,20480,2646016
2025-11-14T23:08:46.9613498+05:30,20480,2646016
2025-11-14T23:08:47.9736024+05:30,20480,2646016
2025-11-14T23:08:48.9914008+05:30,20480,2646016
2025-11-14T23:08:50.0127207+05:30,20480,2646016
2025-11-14T23:08:51.0350284+05:30,20480,2646016
2025-11-14T23:08:52.0488882+05:30,20480,2646016
2025-11-14T23:08:53.0624987+05:30,20480,2646016
2025-11-14T23:08:54.0753604+05:30,20480,2646016
2025-11-14T23:08:55.0880692+05:30,20480,2646016
2025-11-14T23:08:56.0979737+05:30,20480,2646016
2025-11-14T23:08:57.1102946+05:30,20480,2646016
2025-11-14T23:08:58.1313843+05:30,20480,2646016
2025-11-14T23:08:59.1415932+05:30,20480,2646016
2025-11-14T23:09:00.1639261+05:30,20480,2646016
2025-11-14T23:09:01.1771610+05:30,20480,2646016
2025-11-14T23:09:02.1945424+05:30,20480,2646016
2025-11-14T23:09:03.2058281+05:30,20480,2646016
2025-11-14T23:09:04.2232252+05:30,20480,2646016
2025-11-14T23:09:05.2380157+05:30,20480,2646016
2025-11-14T23:09:06.2565955+05:30,20480,2646016
2025-11-14T23:09:07.2663638+05:30,20480,2646016
2025-11-14T23:09:08.2842656+05:30,20480,2646016
2025-11-14T23:09:09.3013195+05:30,20480,2646016
2025-11-14T23:09:10.3172022+05:30,20480,2646016
2025-11-14T23:09:11.3301824+05:30,20480,2646016
2025-11-14T23:09:12.3464842+05:30,20480,2646016
2025-11-14T23:09:13.3695363+05:30,20480,2646016
2025-11-14T23:09:14.3813046+05:30,20480,2646016
2025-11-14T23:09:15.3929207+05:30,20480,2646016
2025-11-14T23:09:16.4236151+05:30,20480,2646016
2025-11-14T23:09:17.4402873+05:30,20480,2646016
2025-11-14T23:09:18.4640892+05:30,20480,2646016
2025-11-14T23:09:19.4756771+05:30,20480,2646016
2025-11-14T23:09:20.4895612+05:30,20480,2646016
2025-11-14T23:09:21.4990277+05:30,20480,2646016
2025-11-14T23:09:22.5159188+05:30,20480,2646016
2025-11-14T23:09:23.5286195+05:30,20480,2646016
2025-11-14T23:09:24.5372589+05:30,20480,2646016
2025-11-14T23:09:25.5534065+05:30,20480,2646016
2025-11-14T23:09:26.5647764+05:30,20480,2646016
2025-11-14T23:09:27.5780870+05:30,20480,2646016
2025-11-14T23:09:28.5959928+05:30,20480,2646016
2025-11-14T23:09:29.6126308+05:30,20480,2646016
2025-11-14T23:09:30.6311805+05:30,20480,2646016
2025-11-14T23:09:31.6421097+05:30,20480,2646016
2025-11-14T23:09:32.6560789+05:30,20480,2646016
2025-11-14T23:09:33.6722864+05:30,20480,2646016
2025-11-14T23:09:34.6879312+05:30,20480,2646016
2025-11-14T23:09:35.6985254+05:30,20480,2646016
2025-11-14T23:09:36.7127186+05:30,20480,2646016
2025-11-14T23:09:37.7291614+05:30,20480,2646016
2025-11-14T23:09:38.7432643+05:30,20480,2646016
2025-11-14T23:09:39.7611662+05:30,20480,2646016
2025-11-14T23:09:40.7744878+05:30,20480,2646016
2025-11-14T23:09:41.7899063+05:30,20480,2646016
2025-11-14T23:09:42.7995225+05:30,20480,2646016
2025-11-14T23:09:43.8106161+05:30,20480,2646016
2025-11-14T23:09:44.8253425+05:30,20480,2646016
2025-11-14T23:09:45.8454715+05:30,20480,2646016
2025-11-14T23:09:46.8674141+05:30,20480,2646016
2025-11-14T23:09:47.8808435+05:30,20480,2646016
2025-11-14T23:09:48.8976422+05:30,20480,2646016
2025-11-14T23:09:49.9179875+05:30,20480,2646016
2025-11-14T23:09:50.9370467+05:30,20480,2646016
2025-11-14T23:09:51.9516962+05:30,20480,2646016
2025-11-14T23:09:52.9707694+05:30,20480,2646016
2025-11-14T23:09:53.9861276+05:30,20480,2646016
2025-11-14T23:09:55.0182423+05:30,20480,2646016
2025-11-14T23:09:56.0355563+05:30,20480,2646016
2025-11-14T23:09:57.0510292+05:30,20480,2646016
2025-11-14T23:09:58.0650273+05:30,20480,2646016
2025-11-14T23:09:59.0803063+05:30,20480,2646016
2025-11-14T23:10:00.0985973+05:30,20480,2646016
2025-11-14T23:10:01.1136925+05:30,20480,2646016
2025-11-14T23:10:02.1258596+05:30,20480,2646016
2025-11-14T23:10:03.1384614+05:30,20480,2646016
2025-11-14T23:10:04.1531040+05:30,20480,2646016
2025-11-14T23:10:05.1720756+05:30,20480,2646016
2025-11-14T23:10:06.1863006+05:30,20480,2646016
2025-11-14T23:10:07.1988378+05:30,20480,2646016
2025-11-14T23:10:08.2120824+05:30,20480,2646016
2025-11-14T23:10:09.2240669+05:30,20480,2646016
2025-11-14T23:10:10.2467065+05:30,20480,2646016
2025-11-14T23:10:11.2609954+05:30,20480,2646016
2025-11-14T23:10:12.2736921+05:30,20480,2646016
2025-11-14T23:10:13.2875495+05:30,20480,2646016
2025-11-14T23:10:14.3055014+05:30,20480,2646016
2025-11-14T23:10:15.3148024+05:30,20480,2646016
2025-11-14T23:10:16.3288941+05:30,20480,2646016
2025-11-14T23:10:17.3481105+05:30,20480,2646016
2025-11-14T23:10:18.3657014+05:30,20480,2646016
2025-11-14T23:10:19.3771060+05:30,20480,2646016
2025-11-14T23:10:20.3896700+05:30,20480,2646016
2025-11-14T23:10:21.4019791+05:30,20480,2646016
2025-11-14T23:10:22.4119480+05:30,20480,2646016
2025-11-14T23:10:23.4269895+05:30,20480,2646016
2025-11-14T23:10:24.4515758+05:30,20480,2646016
2025-11-14T23:10:25.4615800+05:30,20480,2646016
2025-11-14T23:10:26.4758183+05:30,20480,2646016
2025-11-14T23:10:27.4875293+05:30,20480,2646016
2025-11-14T23:10:28.4964689+05:30,20480,2646016
2025-11-14T23:10:29.5081528+05:30,20480,2646016
2025-11-14T23:10:30.5231252+05:30,20480,2646016
2025-11-14T23:10:31.5468920+05:30,45056,2646016
2025-11-14T23:10:32.5615557+05:30,45056,2646016
2025-11-14T23:10:33.5785091+05:30,45056,2646016
2025-11-14T23:10:34.5909546+05:30,45056,2646016
2025-11-14T23:10:35.6031401+05:30,45056,2646016
2025-11-14T23:10:36.6123807+05:30,45056,2646016
2025-11-14T23:10:37.6268230+05:30,45056,2646016
2025-11-14T23:10:38.6431978+05:30,45056,2646016
2025-11-14T23:10:39.6585463+05:30,45056,2646016
2025-11-14T23:10:40.6715417+05:30,45056,2646016
2025-11-14T23:10:41.6853351+05:30,45056,2646016
2025-11-14T23:10:42.7195118+05:30,45056,2646016
2025-11-14T23:10:43.7325899+05:30,45056,2646016
2025-11-14T23:10:44.7473616+05:30,45056,2646016
2025-11-14T23:10:45.7622633+05:30,45056,2646016
2025-11-14T23:10:46.7712626+05:30,45056,2646016
2025-11-14T23:10:47.7836566+05:30,45056,2646016
2025-11-14T23:10:48.7964709+05:30,45056,2646016
2025-11-14T23:10:49.8081914+05:30,45056,2646016
2025-11-14T23:10:50.8201481+05:30,45056,2646016
2025-11-14T23:10:51.8353261+05:30,45056,2646016
2025-11-14T23:10:52.8507771+05:30,45056,2646016
2025-11-14T23:10:53.8732871+05:30,45056,2646016
2025-11-14T23:10:54.8873416+05:30,45056,2646016
2025-11-14T23:10:55.8962302+05:30,45056,2646016
2025-11-14T23:10:56.9094386+05:30,45056,2646016
2025-11-14T23:10:57.9286472+05:30,45056,2646016
2025-11-14T23:10:58.9543278+05:30,45056,2646016
2025-11-14T23:10:59.9684882+05:30,45056,2646016
2025-11-14T23:11:00.9832261+05:30,45056,2646016
2025-11-14T23:11:02.0009656+05:30,45056,2646016
2025-11-14T23:11:03.0137087+05:30,45056,2646016
2025-11-14T23:11:04.0333359+05:30,45056,2646016
2025-11-14T23:11:05.0489977+05:30,45056,2646016
2025-11-14T23:11:06.0637144+05:30,45056,2646016
2025-11-14T23:11:07.0820717+05:30,45056,2646016
2025-11-14T23:11:08.0912399+05:30,45056,2646016
2025-11-14T23:11:09.1036512+05:30,45056,2646016
2025-11-14T23:11:10.1134505+05:30,45056,2646016
2025-11-14T23:11:11.1261928+05:30,45056,2646016
2025-11-14T23:11:12.1406106+05:30,45056,2646016
2025-11-14T23:11:13.1530558+05:30,45056,2646016
2025-11-14T23:11:14.1653029+05:30,45056,2646016
2025-11-14T23:11:15.1809697+05:30,45056,2646016
2025-11-14T23:11:16.1991564+05:30,45056,2646016
2025-11-14T23:11:17.2126370+05:30,45056,2646016
2025-11-14T23:11:18.2237181+05:30,45056,2646016
2025-11-14T23:11:19.2373487+05:30,45056,2646016
2025-11-14T23:11:20.2468066+05:30,45056,2646016
2025-11-14T23:11:21.2598168+05:30,45056,2646016
2025-11-14T23:11:22.2775976+05:30,45056,2646016
2025-11-14T23:11:23.2922968+05:30,45056,2646016
2025-11-14T23:11:24.3085958+05:30,45056,2646016
2025-11-14T23:11:25.3252299+05:30,45056,2646016
2025-11-14T23:11:26.3418592+05:30,45056,2646016
2025-11-14T23:11:27.3589893+05:30,45056,2646016
2025-11-14T23:11:28.3818204+05:30,45056,2646016
2025-11-14T23:11:29.3919082+05:30,45056,2646016
2025-11-14T23:11:30.4383836+05:30,45056,2646016
2025-11-14T23:11:31.4518863+05:30,45056,2646016
2025-11-14T23:11:32.4658195+05:30,45056,2646016
2025-11-14T23:11:33.4809238+05:30,45056,2646016
2025-11-14T23:11:34.4932093+05:30,45056,2646016
2025-11-14T23:11:35.5056305+05:30,45056,2646016
2025-11-14T23:11:36.5497827+05:30,45056,2646016
2025-11-14T23:11:37.5644804+05:30,45056,2646016
2025-11-14T23:11:38.5754837+05:30,45056,2646016
2025-11-14T23:11:39.5894708+05:30,45056,2646016
2025-11-14T23:11:40.6007546+05:30,45056,2646016
2025-11-14T23:11:41.6123191+05:30,45056,2646016
2025-11-14T23:11:42.6325677+05:30,45056,2646016
2025-11-14T23:11:43.6475802+05:30,45056,2646016
2025-11-14T23:11:44.6605958+05:30,45056,2646016
2025-11-14T23:11:45.6793402+05:30,45056,2646016
2025-11-14T23:11:46.6912481+05:30,45056,2646016
2025-11-14T23:11:47.7142436+05:30,45056,2646016
2025-11-14T23:11:48.7269190+05:30,45056,2646016
2025-11-14T23:11:49.7466860+05:30,45056,2646016
2025-11-14T23:11:50.7559404+05:30,45056,2646016
2025-11-14T23:11:51.7746830+05:30,45056,2646016
2025-11-14T23:11:52.7899534+05:30,45056,2646016
2025-11-14T23:11:53.8016505+05:30,45056,2646016
2025-11-14T23:11:54.8153795+05:30,45056,2646016
2025-11-14T23:11:55.8288790+05:30,45056,2646016
2025-11-14T23:11:56.8396146+05:30,45056,2646016
2025-11-14T23:11:57.8567958+05:30,45056,2646016
2025-11-14T23:11:58.8707712+05:30,45056,2646016
2025-11-14T23:11:59.8892187+05:30,45056,2646016
2025-11-14T23:12:00.8965823+05:30,45056,2646016
2025-11-14T23:12:01.9134450+05:30,45056,2646016
2025-11-14T23:12:02.9312343+05:30,45056,2646016
2025-11-14T23:12:03.9412548+05:30,45056,2646016
2025-11-14T23:12:04.9530055+05:30,45056,2646016
2025-11-14T23:12:05.9691156+05:30,45056,2646016
2025-11-14T23:12:06.9835234+05:30,45056,2646016
2025-11-14T23:12:07.9982194+05:30,45056,2646016
2025-11-14T23:12:09.0116537+05:30,45056,2646016
2025-11-14T23:12:10.0277411+05:30,45056,2646016
2025-11-14T23:12:11.0460197+05:30,45056,2646016
2025-11-14T23:12:12.0572796+05:30,45056,2646016
2025-11-14T23:12:13.0738192+05:30,45056,2646016
2025-11-14T23:12:14.0876019+05:30,45056,2646016
2025-11-14T23:12:15.0986357+05:30,45056,2646016
2025-11-14T23:12:16.1142553+05:30,45056,2646016
2025-11-14T23:12:17.1324075+05:30,45056,2646016
2025-11-14T23:12:18.1473927+05:30,45056,2646016
2025-11-14T23:12:19.1596758+05:30,45056,2646016
2025-11-14T23:12:20.1720589+05:30,45056,2646016
2025-11-14T23:12:21.1919763+05:30,45056,2646016
2025-11-14T23:12:22.2057434+05:30,45056,2646016
2025-11-14T23:12:23.2195873+05:30,45056,2646016
2025-11-14T23:12:24.2340385+05:30,45056,2646016
2025-11-14T23:12:25.2553531+05:30,45056,2646016
2025-11-14T23:12:26.2705694+05:30,45056,2646016
2025-11-14T23:12:27.2839190+05:30,45056,2646016
2025-11-14T23:12:28.3006647+05:30,45056,2646016
2025-11-14T23:12:29.3171604+05:30,45056,2646016
2025-11-14T23:12:30.3356743+05:30,45056,2646016
2025-11-14T23:12:31.3611049+05:30,45056,2646016
2025-11-14T23:12:32.3760421+05:30,45056,2646016
2025-11-14T23:12:33.4020836+05:30,45056,2646016
2025-11-14T23:12:34.4194388+05:30,45056,2646016
2025-11-14T23:12:35.4553148+05:30,45056,2646016
2025-11-14T23:12:36.4761606+05:30,45056,2646016
2025-11-14T23:12:37.4885382+05:30,45056,2646016
2025-11-14T23:12:38.5029436+05:30,45056,2646016
2025-11-14T23:12:39.5154247+05:30,45056,2646016
2025-11-14T23:12:40.5316871+05:30,45056,2646016
2025-11-14T23:12:41.5494295+05:30,45056,2646016
2025-11-14T23:12:42.5625853+05:30,45056,2646016
2025-11-14T23:12:43.5790758+05:30,45056,2646016
2025-11-14T23:12:44.5947614+05:30,45056,2646016
2025-11-14T23:12:45.6062395+05:30,45056,2646016
2025-11-14T23:12:46.6236880+05:30,45056,2646016
2025-11-14T23:12:47.6382692+05:30,45056,2646016
2025-11-14T23:12:48.6523232+05:30,45056,2646016
2025-11-14T23:12:49.6655238+05:30,45056,2646016
2025-11-14T23:12:50.6808769+05:30,45056,2646016
2025-11-14T23:12:51.7000733+05:30,45056,2646016
2025-11-14T23:12:52.7110009+05:30,45056,2646016
2025-11-14T23:12:53.7295481+05:30,45056,2646016
2025-11-14T23:12:54.7488852+05:30,45056,2646016
2025-11-14T23:12:55.7687952+05:30,45056,2646016
2025-11-14T23:12:56.7825662+05:30,45056,2646016
2025-11-14T23:12:57.7956674+05:30,45056,2646016
2025-11-14T23:12:58.8061860+05:30,45056,2646016
2025-11-14T23:12:59.8217257+05:30,45056,2646016
2025-11-14T23:13:00.8398366+05:30,45056,2646016
2025-11-14T23:13:01.8553979+05:30,45056,2646016
2025-11-14T23:13:02.8642287+05:30,45056,2646016
2025-11-14T23:13:03.8821865+05:30,45056,2646016
2025-11-14T23:13:04.8980709+05:30,45056,2646016
2025-11-14T23:13:05.9115581+05:30,45056,2646016
2025-11-14T23:13:06.9276863+05:30,45056,2646016
2025-11-14T23:13:07.9462692+05:30,45056,2646016
2025-11-14T23:13:08.9684236+05:30,45056,2646016
2025-11-14T23:13:09.9830266+05:30,45056,2646016
2025-11-14T23:13:11.0021842+05:30,45056,2646016
2025-11-14T23:13:12.0174233+05:30,45056,2646016
2025-11-14T23:13:13.0326614+05:30,45056,2646016
2025-11-14T23:13:14.0463592+05:30,45056,2646016
2025-11-14T23:13:15.0611924+05:30,45056,2646016
2025-11-14T23:13:16.0738133+05:30,45056,2646016
2025-11-14T23:13:17.0882489+05:30,45056,2646016
2025-11-14T23:13:18.1028244+05:30,45056,2646016
2025-11-14T23:13:19.1177461+05:30,45056,2646016
2025-11-14T23:13:20.1338615+05:30,45056,2646016
2025-11-14T23:13:21.1462552+05:30,45056,2646016
2025-11-14T23:13:22.1597122+05:30,45056,2646016
2025-11-14T23:13:23.1730526+05:30,45056,2646016
2025-11-14T23:13:24.1820526+05:30,45056,2646016
2025-11-14T23:13:25.1961123+05:30,45056,2646016
2025-11-14T23:13:26.2101340+05:30,45056,2646016
2025-11-14T23:13:27.2190154+05:30,45056,2646016
2025-11-14T23:13:28.2336466+05:30,45056,2646016
2025-11-14T23:13:29.2504550+05:30,45056,2646016
2025-11-14T23:13:30.2761489+05:30,45056,2646016
2025-11-14T23:13:31.2876234+05:30,45056,2646016
2025-11-14T23:13:32.2998135+05:30,45056,2646016
2025-11-14T23:13:33.3198066+05:30,45056,2646016
2025-11-14T23:13:34.3308467+05:30,45056,2646016
2025-11-14T23:13:35.3477275+05:30,45056,2646016
2025-11-14T23:13:36.3630926+05:30,45056,2646016
2025-11-14T23:13:37.3780206+05:30,45056,2646016
2025-11-14T23:13:38.3968658+05:30,45056,2646016
2025-11-14T23:13:39.4119094+05:30,45056,2646016
2025-11-14T23:13:40.4300353+05:30,45056,2646016
2025-11-14T23:13:41.4429068+05:30,45056,2646016
2025-11-14T23:13:42.4568451+05:30,45056,2646016
2025-11-14T23:13:43.4661794+05:30,45056,2646016
2025-11-14T23:13:44.4786710+05:30,45056,2646016
2025-11-14T23:13:45.4946134+05:30,45056,2646016
2025-11-14T23:13:46.5094530+05:30,45056,2646016
2025-11-14T23:13:47.5232882+05:30,45056,2646016
2025-11-14T23:13:48.5386293+05:30,45056,2646016
2025-11-14T23:13:49.5603165+05:30,45056,2646016
2025-11-14T23:13:50.5736584+05:30,45056,2646016
2025-11-14T23:13:51.5842357+05:30,45056,2646016
2025-11-14T23:13:52.6065863+05:30,45056,2646016
2025-11-14T23:13:53.6255050+05:30,45056,2646016
2025-11-14T23:13:54.6380953+05:30,45056,2646016
2025-11-14T23:13:55.6517038+05:30,45056,2646016
2025-11-14T23:13:56.6655274+05:30,45056,2646016
2025-11-14T23:13:57.6817407+05:30,45056,2646016
2025-11-14T23:13:58.6949984+05:30,45056,2646016
2025-11-14T23:13:59.7105549+05:30,45056,2646016
2025-11-14T23:14:00.7237498+05:30,45056,2646016
2025-11-14T23:14:01.7321714+05:30,45056,2646016
2025-11-14T23:14:02.7502652+05:30,45056,2646016
2025-11-14T23:14:03.7594624+05:30,45056,2646016
2025-11-14T23:14:04.7701894+05:30,45056,2646016
2025-11-14T23:14:05.7839011+05:30,45056,2646016
2025-11-14T23:14:06.8139608+05:30,45056,2646016
2025-11-14T23:14:07.8362832+05:30,45056,2646016
2025-11-14T23:14:08.8535769+05:30,45056,2646016
2025-11-14T23:14:09.8642853+05:30,45056,2646016
2025-11-14T23:14:10.8760192+05:30,45056,2646016
2025-11-14T23:14:11.8871550+05:30,45056,2646016
2025-11-14T23:14:12.9045167+05:30,45056,2646016
2025-11-14T23:14:13.9149735+05:30,45056,2646016
2025-11-14T23:14:14.9308763+05:30,45056,2646016
2025-11-14T23:14:15.9413096+05:30,45056,2646016
2025-11-14T23:14:16.9591597+05:30,45056,2646016
2025-11-14T23:14:17.9752399+05:30,45056,2646016
2025-11-14T23:14:18.9948563+05:30,45056,2646016
2025-11-14T23:14:20.0035118+05:30,45056,2646016
2025-11-14T23:14:21.0221091+05:30,45056,2646016
2025-11-14T23:14:22.0315338+05:30,45056,2646016
2025-11-14T23:14:23.0430135+05:30,45056,2646016
2025-11-14T23:14:24.0573196+05:30,45056,2646016
2025-11-14T23:14:25.0646844+05:30,45056,2646016
2025-11-14T23:14:26.0786074+05:30,45056,2646016
2025-11-14T23:14:27.0912229+05:30,45056,2646016
2025-11-14T23:14:28.1067586+05:30,45056,2646016
2025-11-14T23:14:29.1284636+05:30,45056,2646016
2025-11-14T23:14:30.1412773+05:30,45056,2646016
2025-11-14T23:14:31.1532251+05:30,45056,2646016
2025-11-14T23:14:32.1617527+05:30,45056,2646016
2025-11-14T23:14:33.1739722+05:30,45056,2646016
2025-11-14T23:14:34.1884087+05:30,45056,2646016
2025-11-14T23:14:35.2029145+05:30,45056,2646016
2025-11-14T23:14:36.2178347+05:30,45056,2646016
2025-11-14T23:14:37.2294445+05:30,45056,2646016
2025-11-14T23:14:38.2410933+05:30,45056,2646016
2025-11-14T23:14:39.2600211+05:30,45056,2646016
2025-11-14T23:14:40.2762900+05:30,45056,2646016
2025-11-14T23:14:41.2877648+05:30,45056,2646016
2025-11-14T23:14:42.3037411+05:30,45056,2646016
2025-11-14T23:14:43.3225845+05:30,45056,2646016
2025-11-14T23:14:44.3353832+05:30,45056,2646016
2025-11-14T23:14:45.3524605+05:30,45056,2646016
2025-11-14T23:14:46.3634509+05:30,45056,2646016
2025-11-14T23:14:47.3775766+05:30,45056,2646016
2025-11-14T23:14:48.3910211+05:30,45056,2646016
2025-11-14T23:14:49.4069363+05:30,45056,2646016
2025-11-14T23:14:50.4205680+05:30,45056,2646016
2025-11-14T23:14:51.4361261+05:30,45056,2646016
2025-11-14T23:14:52.4506214+05:30,45056,2646016
2025-11-14T23:14:53.4646944+05:30,45056,2646016
2025-11-14T23:14:54.4857354+05:30,45056,2646016
2025-11-14T23:14:55.4936253+05:30,45056,2646016
2025-11-14T23:14:56.5085047+05:30,45056,2646016
2025-11-14T23:14:57.5240417+05:30,45056,2646016
2025-11-14T23:14:58.5365953+05:30,45056,2646016
2025-11-14T23:14:59.5537342+05:30,45056,2646016
2025-11-14T23:15:00.5695892+05:30,45056,2646016
2025-11-14T23:15:01.5825592+05:30,45056,2646016
2025-11-14T23:15:02.5963895+05:30,45056,2646016
2025-11-14T23:15:03.6094857+05:30,45056,2646016
2025-11-14T23:15:04.6246534+05:30,45056,2646016
2025-11-14T23:15:05.6399713+05:30,45056,2646016
2025-11-14T23:15:06.6590625+05:30,45056,2646016
2025-11-14T23:15:07.6704181+05:30,45056,2646016
2025-11-14T23:15:08.6845149+05:30,45056,2646016
2025-11-14T23:15:09.7006145+05:30,45056,2646016
2025-11-14T23:15:10.7161028+05:30,45056,2646016
2025-11-14T23:15:11.7321123+05:30,45056,2646016
2025-11-14T23:15:12.7408017+05:30,45056,2646016
2025-11-14T23:15:13.7558925+05:30,45056,2646016
2025-11-14T23:15:14.7695292+05:30,45056,2646016
2025-11-14T23:15:15.7870443+05:30,45056,2646016
2025-11-14T23:15:16.7993570+05:30,45056,2646016
2025-11-14T23:15:17.8146396+05:30,45056,2646016
2025-11-14T23:15:18.8326032+05:30,45056,2646016
2025-11-14T23:15:19.8425683+05:30,45056,2646016
2025-11-14T23:15:20.8666481+05:30,45056,2646016
2025-11-14T23:15:21.8805078+05:30,45056,2646016
2025-11-14T23:15:22.8902817+05:30,45056,2646016
2025-11-14T23:15:23.9023531+05:30,45056,2646016
2025-11-14T23:15:24.9193006+05:30,45056,2646016
2025-11-14T23:15:25.9289257+05:30,45056,2646016
2025-11-14T23:15:26.9396481+05:30,45056,2646016
2025-11-14T23:15:27.9533189+05:30,45056,2646016
2025-11-14T23:15:28.9834611+05:30,45056,2646016
2025-11-14T23:15:30.0023251+05:30,45056,2646016
2025-11-14T23:15:31.0273396+05:30,45056,2646016
2025-11-14T23:15:32.0441201+05:30,45056,2646016
2025-11-14T23:15:33.0676058+05:30,45056,2646016
2025-11-14T23:15:34.0847110+05:30,45056,2646016
2025-11-14T23:15:35.1007411+05:30,45056,2646016
2025-11-14T23:15:36.1202534+05:30,45056,2646016
2025-11-14T23:15:37.1309723+05:30,45056,2646016
2025-11-14T23:15:38.1439915+05:30,45056,2646016
2025-11-14T23:15:39.1572283+05:30,45056,2646016
2025-11-14T23:15:40.1698378+05:30,45056,2646016
2025-11-14T23:15:41.1855049+05:30,45056,2646016
2025-11-14T23:15:42.1968013+05:30,45056,2646016
2025-11-14T23:15:43.2097963+05:30,45056,2646016
2025-11-14T23:15:44.2309000+05:30,45056,2646016
2025-11-14T23:15:45.2440589+05:30,45056,2646016
2025-11-14T23:15:46.2581154+05:30,45056,2646016
2025-11-14T23:15:47.2681365+05:30,45056,2646016
2025-11-14T23:15:48.2798794+05:30,45056,2646016
2025-11-14T23:15:49.2928165+05:30,45056,2646016
2025-11-14T23:15:50.3085096+05:30,45056,2646016
2025-11-14T23:15:51.3220452+05:30,45056,2646016
2025-11-14T23:15:52.3341512+05:30,45056,2646016
2025-11-14T23:15:53.3522031+05:30,45056,2646016
2025-11-14T23:15:54.3666549+05:30,45056,2646016
2025-11-14T23:15:55.3829438+05:30,45056,2646016
2025-11-14T23:15:56.4009254+05:30,45056,2646016
2025-11-14T23:15:57.4118995+05:30,45056,2646016
2025-11-14T23:15:58.4204685+05:30,45056,2646016
2025-11-14T23:15:59.4349306+05:30,45056,2646016
2025-11-14T23:16:00.4492581+05:30,45056,2646016
2025-11-14T23:16:01.4609220+05:30,45056,2646016
2025-11-14T23:16:02.4781709+05:30,45056,2646016
2025-11-14T23:16:03.4919005+05:30,45056,2646016
2025-11-14T23:16:04.5109264+05:30,45056,2646016
2025-11-14T23:16:05.5287211+05:30,45056,2646016
2025-11-14T23:16:06.5533931+05:30,45056,2646016
2025-11-14T23:16:07.5740504+05:30,45056,2646016
2025-11-14T23:16:08.5923564+05:30,45056,2646016
2025-11-14T23:16:09.6123615+05:30,45056,2646016
2025-11-14T23:16:10.6244161+05:30,45056,2646016
2025-11-14T23:16:11.6364454+05:30,45056,2646016
2025-11-14T23:16:12.6494460+05:30,45056,2646016
2025-11-14T23:16:13.6671040+05:30,45056,2646016
2025-11-14T23:16:14.6836809+05:30,45056,2646016
2025-11-14T23:16:15.7048859+05:30,45056,2646016
2025-11-14T23:16:16.7294790+05:30,45056,2646016
2025-11-14T23:16:17.7481460+05:30,45056,2646016
2025-11-14T23:16:18.7711471+05:30,45056,2646016
2025-11-14T23:16:19.7881827+05:30,32768,2646016
2025-11-14T23:16:20.8033493+05:30,32768,2646016
2025-11-14T23:16:21.8173615+05:30,32768,2646016
2025-11-14T23:16:22.8308965+05:30,32768,2646016
2025-11-14T23:16:23.8458123+05:30,32768,2646016
2025-11-14T23:16:24.8572272+05:30,32768,2646016
2025-11-14T23:16:25.8795201+05:30,32768,2646016
2025-11-14T23:16:26.8946016+05:30,32768,2646016
2025-11-14T23:16:27.9166549+05:30,32768,2646016
2025-11-14T23:16:28.9294136+05:30,32768,2646016
2025-11-14T23:16:29.9419074+05:30,32768,2646016
2025-11-14T23:16:30.9621495+05:30,32768,2646016
2025-11-14T23:16:31.9766889+05:30,32768,2646016
2025-11-14T23:16:32.9915462+05:30,32768,2646016
2025-11-14T23:16:34.0105464+05:30,32768,2646016
2025-11-14T23:16:35.0230394+05:30,32768,2646016
2025-11-14T23:16:36.0371120+05:30,32768,2646016
2025-11-14T23:16:37.0479573+05:30,32768,2646016
